Player,GmSc,Date,Team,home_away,Opp,Result,MP,FG,FGA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
George Peeples,13.1,1971-01-03,CAR,@,VIR,"L, 124-135",33.0,7.0,16.0,0.0,1.0,0.0,0.0,10.0,3.0,0.0,0.0,0.0,3.0,14.0
George Peeples,15.4,1971-01-06,CAR,,FLO,"W, 120-113",32.0,6.0,12.0,1.0,1.0,0.0,0.0,9.0,3.0,0.0,0.0,0.0,0.0,13.0
George Peeples,13.0,1971-01-08,CAR,,PTC,"W, 115-100",28.0,5.0,10.0,2.0,3.0,0.0,0.0,10.0,2.0,0.0,0.0,0.0,5.0,12.0
George Peeples,19.0,1971-01-09,CAR,@,KEN,"W, 130-125",33.0,6.0,9.0,5.0,8.0,0.0,0.0,11.0,2.0,0.0,0.0,0.0,5.0,17.0
George Peeples,14.9,1971-01-10,CAR,@,DEN,"L, 118-124 (OT)",39.0,5.0,12.0,5.0,10.0,0.0,0.0,12.0,1.0,0.0,0.0,0.0,2.0,15.0
George Peeples,7.7,1971-01-12,CAR,@,UTA,"L, 120-131",27.0,4.0,8.0,0.0,1.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,2.0,8.0
George Peeples,16.4,1971-01-14,CAR,@,FLO,"W, 133-130",34.0,7.0,13.0,4.0,5.0,0.0,0.0,7.0,2.0,0.0,0.0,0.0,3.0,18.0
George Peeples,13.7,1971-01-15,CAR,,DEN,"W, 125-114",26.0,4.0,5.0,1.0,3.0,0.0,0.0,11.0,3.0,0.0,0.0,0.0,6.0,9.0
George Peeples,2.6,1971-01-17,CAR,,BKN,"L, 112-120",17.0,1.0,7.0,1.0,3.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,3.0
George Peeples,17.4,1971-01-19,CAR,@,PTC,"L, 125-136",34.0,5.0,12.0,5.0,7.0,0.0,0.0,12.0,4.0,0.0,0.0,0.0,4.0,15.0
George Peeples,19.6,1971-01-20,CAR,,VIR,"W, 114-104",31.0,7.0,18.0,3.0,3.0,0.0,0.0,18.0,2.0,0.0,0.0,0.0,4.0,17.0
George Peeples,18.3,1971-01-24,CAR,@,PTC,"L, 101-118",34.0,6.0,11.0,3.0,4.0,0.0,0.0,11.0,3.0,0.0,0.0,0.0,2.0,15.0
George Peeples,19.9,1971-01-25,CAR,N,MMP,"L, 107-115",35.0,7.0,11.0,1.0,3.0,0.0,0.0,17.0,1.0,0.0,0.0,0.0,5.0,15.0
George Peeples,28.1,1971-01-29,CAR,,MMP,"W, 115-101",46.0,9.0,15.0,2.0,6.0,0.0,0.0,24.0,2.0,0.0,0.0,0.0,4.0,20.0
George Peeples,11.0,1971-01-30,CAR,,DEN,"W, 114-109",26.0,5.0,11.0,2.0,2.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,4.0,12.0
George Peeples,1.8,1971-01-31,CAR,@,BKN,"W, 125-121",16.0,1.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,5.0,2.0
George Peeples,11.1,1971-02-02,CAR,N,FLO,"L, 102-110",32.0,3.0,6.0,1.0,2.0,0.0,0.0,11.0,2.0,0.0,0.0,0.0,4.0,7.0
George Peeples,9.7,1971-02-03,CAR,@,MMP,"L, 109-118",27.0,3.0,10.0,3.0,3.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,3.0,9.0
George Peeples,4.9,1971-02-05,CAR,,KEN,"W, 156-139",37.0,2.0,9.0,4.0,7.0,0.0,0.0,5.0,3.0,0.0,0.0,0.0,5.0,8.0
George Peeples,20.9,1971-02-06,CAR,,KEN,"W, 139-132",19.0,8.0,10.0,3.0,3.0,0.0,0.0,10.0,1.0,0.0,0.0,0.0,5.0,19.0
George Peeples,15.0,1971-02-07,CAR,@,PTC,"L, 101-121",30.0,7.0,11.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,1.0,14.0
George Peeples,3.8,1971-02-14,CAR,,FLO,"L, 106-109",20.0,2.0,9.0,1.0,1.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,5.0,5.0
George Peeples,20.8,1971-02-17,CAR,,TEX,"W, 116-111",34.0,8.0,19.0,2.0,3.0,10.0,8.0,18.0,1.0,0.0,0.0,0.0,0.0,18.0
George Peeples,7.3,1971-02-19,CAR,,BKN,"L, 105-109",26.0,2.0,7.0,0.0,0.0,0.0,0.0,13.0,1.0,0.0,0.0,0.0,6.0,4.0
George Peeples,21.4,1971-02-21,CAR,@,VIR,"L, 119-124",37.0,7.0,12.0,7.0,8.0,0.0,0.0,10.0,2.0,0.0,0.0,0.0,5.0,21.0
George Peeples,0.5,1969-10-18,CAR,,DLC,"W, 108-97",,0.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,1.0
George Peeples,5.5,1970-04-18,CAR,@,IND,"L, 105-123",28.0,3.0,9.0,2.0,3.0,2.0,3.0,5.0,1.0,0.0,0.0,2.0,3.0,8.0
George Peeples,12.5,1969-10-22,CAR,,WSA,"W, 122-91",,4.0,5.0,1.0,1.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,4.0,9.0
George Peeples,2.7,1970-04-19,CAR,@,IND,"L, 98-103",27.0,2.0,11.0,1.0,2.0,5.0,4.0,9.0,1.0,0.0,0.0,4.0,5.0,5.0
George Peeples,9.2,1969-10-25,CAR,@,IND,"L, 112-129",38.0,3.0,13.0,4.0,5.0,5.0,5.0,10.0,3.0,0.0,0.0,4.0,4.0,10.0
George Peeples,23.2,1970-04-22,CAR,,IND,"L, 106-115",36.0,6.0,12.0,2.0,3.0,3.0,19.0,22.0,2.0,0.0,0.0,3.0,3.0,14.0
George Peeples,20.0,1969-10-26,CAR,@,BKN,"W, 112-110",,7.0,12.0,1.0,2.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,4.0,15.0
George Peeples,16.8,1970-04-24,CAR,,IND,"L, 106-110",35.0,4.0,10.0,4.0,5.0,5.0,13.0,18.0,0.0,0.0,0.0,2.0,5.0,12.0
George Peeples,6.0,1969-10-28,CAR,,MEM,"W, 118-103",,1.0,3.0,1.0,3.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,2.0,3.0
George Peeples,6.2,1969-10-31,CAR,@,PTP,"L, 126-136",,2.0,3.0,2.0,3.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,4.0,6.0
George Peeples,15.8,1969-11-01,CAR,@,IND,"L, 109-114",34.0,4.0,8.0,4.0,4.0,0.0,0.0,12.0,2.0,0.0,0.0,0.0,5.0,12.0
George Peeples,11.2,1969-11-02,CAR,@,KEN,"L, 102-104",,3.0,5.0,1.0,2.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,2.0,7.0
George Peeples,3.0,1969-11-04,CAR,@,WSA,"L, 107-117",,1.0,5.0,2.0,5.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,4.0,4.0
George Peeples,32.8,1969-11-05,CAR,,KEN,"W, 121-109 (2OT)",,6.0,12.0,12.0,13.0,7.0,17.0,24.0,0.0,0.0,0.0,0.0,4.0,24.0
George Peeples,9.1,1969-11-07,CAR,,DEN,"W, 105-104",,3.0,8.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,4.0,6.0
George Peeples,9.0,1969-11-12,CAR,,IND,"L, 111-130",23.0,3.0,8.0,1.0,3.0,0.0,0.0,10.0,2.0,0.0,0.0,0.0,3.0,7.0
George Peeples,4.3,1969-11-14,CAR,,PTP,"W, 124-112",,2.0,6.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,3.0,4.0
George Peeples,8.7,1969-11-16,CAR,@,MEM,"L, 107-139",,6.0,17.0,0.0,1.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,1.0,12.0
George Peeples,19.5,1969-11-21,CAR,,WSA,"W, 122-112",,8.0,19.0,3.0,4.0,10.0,8.0,18.0,0.0,0.0,0.0,0.0,4.0,19.0
George Peeples,22.5,1969-11-22,CAR,,LAS,"L, 117-120 (OT)",,5.0,0.0,1.0,2.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,5.0,11.0
George Peeples,6.9,1969-11-26,CAR,@,BKN,"L, 92-114",,4.0,9.0,1.0,3.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,2.0,9.0
George Peeples,28.7,1969-11-28,CAR,,PTP,"W, 105-94",,7.0,12.0,10.0,10.0,0.0,0.0,14.0,3.0,0.0,0.0,0.0,4.0,24.0
George Peeples,6.6,1969-11-29,CAR,,BKN,"L, 96-100",,3.0,11.0,2.0,3.0,0.0,0.0,7.0,2.0,0.0,0.0,0.0,2.0,8.0
George Peeples,25.7,1969-11-30,CAR,@,KEN,"L, 115-120",,9.0,14.0,1.0,4.0,0.0,0.0,15.0,8.0,0.0,0.0,0.0,5.0,19.0
George Peeples,12.3,1969-12-05,CAR,,DLC,"L, 97-108",,3.0,8.0,2.0,3.0,0.0,0.0,11.0,2.0,0.0,0.0,0.0,0.0,8.0
George Peeples,6.9,1969-12-07,CAR,@,MEM,"W, 136-123",,1.0,5.0,4.0,4.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,4.0,6.0
George Peeples,14.5,1969-12-09,CAR,@,DLC,"W, 122-117",,4.0,8.0,4.0,6.0,0.0,0.0,10.0,1.0,0.0,0.0,0.0,1.0,12.0
George Peeples,10.7,1969-12-10,CAR,@,NOP,"L, 87-114",,1.0,5.0,7.0,8.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,1.0,9.0
George Peeples,7.3,1969-12-12,CAR,,DLC,"W, 101-95",,2.0,4.0,3.0,4.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,2.0,7.0
George Peeples,10.9,1969-12-13,CAR,,MEM,"W, 100-96",,2.0,2.0,3.0,4.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,7.0
George Peeples,8.0,1969-12-16,CAR,@,WSA,"L, 114-135",,4.0,10.0,1.0,1.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,3.0,9.0
George Peeples,8.7,1969-12-17,CAR,@,LAS,"L, 98-105",23.0,1.0,0.0,3.0,4.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,3.0,5.0
George Peeples,1.3,1969-12-19,CAR,,IND,"L, 88-92",5.0,1.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0
George Peeples,18.9,1969-12-21,CAR,@,MEM,"L, 115-122",,3.0,9.0,7.0,9.0,0.0,0.0,15.0,3.0,0.0,0.0,0.0,2.0,13.0
George Peeples,20.9,1969-12-23,CAR,@,BKN,"W, 125-104",,6.0,11.0,5.0,6.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,4.0,17.0
George Peeples,6.6,1969-12-26,CAR,@,KEN,"L, 105-117",,3.0,7.0,1.0,3.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,2.0,7.0
George Peeples,1.4,1969-12-28,CAR,,LAS,"L, 104-107",,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
George Peeples,9.2,1969-12-31,CAR,,MEM,"W, 117-101",,2.0,4.0,2.0,3.0,0.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,6.0
George Peeples,3.8,1970-01-03,CAR,,BKN,"W, 100-91",,1.0,8.0,2.0,3.0,0.0,0.0,9.0,1.0,0.0,0.0,0.0,4.0,4.0
George Peeples,7.5,1970-01-04,CAR,,IND,"L, 113-121",15.0,3.0,6.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,1.0,6.0
George Peeples,25.5,1970-01-09,CAR,,NOP,"W, 99-88",,10.0,18.0,1.0,2.0,0.0,0.0,20.0,1.0,0.0,0.0,0.0,3.0,21.0
George Peeples,8.3,1970-01-10,CAR,@,KEN,"L, 107-110",,2.0,5.0,3.0,5.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,2.0,7.0
George Peeples,6.4,1970-01-14,CAR,,BKN,"W, 112-107",,3.0,5.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,6.0
George Peeples,8.6,1970-01-15,CAR,@,IND,"W, 100-93",34.0,4.0,10.0,1.0,3.0,2.0,8.0,10.0,0.0,0.0,0.0,4.0,3.0,9.0
George Peeples,5.1,1970-01-16,CAR,,KEN,"W, 101-99",,0.0,5.0,5.0,6.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,4.0,5.0
George Peeples,5.4,1970-01-18,CAR,@,DEN,"L, 112-135",,1.0,5.0,2.0,3.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,4.0
George Peeples,5.2,1970-01-25,CAR,@,PTP,"L, 101-108",,2.0,4.0,1.0,6.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,5.0
George Peeples,12.9,1970-01-28,CAR,,NOP,"W, 95-91",,4.0,12.0,5.0,8.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,3.0,13.0
George Peeples,12.0,1970-01-30,CAR,,PTP,"W, 117-98",,5.0,6.0,2.0,4.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,3.0,12.0
George Peeples,4.1,1970-01-31,CAR,,DEN,"L, 104-109",16.0,4.0,11.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,5.0,8.0
George Peeples,6.5,1970-02-01,CAR,@,KEN,"W, 109-104",,4.0,12.0,2.0,4.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,2.0,10.0
George Peeples,8.1,1970-02-03,CAR,,BKN,"W, 105-91",,4.0,7.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,2.0,8.0
George Peeples,19.6,1970-02-07,CAR,,WSA,"L, 117-118",,6.0,12.0,4.0,5.0,0.0,0.0,11.0,5.0,0.0,0.0,0.0,3.0,16.0
George Peeples,7.6,1970-02-08,CAR,@,BKN,"L, 88-95",,2.0,5.0,3.0,5.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,2.0,7.0
George Peeples,3.4,1970-02-10,CAR,,NOP,"L, 84-97",,2.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0
George Peeples,0.7,1970-02-13,CAR,,LAS,"W, 95-91",,1.0,9.0,3.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,5.0
George Peeples,10.2,1970-02-15,CAR,@,PTP,"L, 103-120",,6.0,13.0,2.0,2.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,5.0,14.0
George Peeples,3.0,1970-02-17,CAR,,BKN,"L, 103-108",,1.0,3.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,2.0,2.0
George Peeples,8.7,1970-02-19,CAR,,PTP,"W, 106-104 (OT)",,4.0,8.0,1.0,3.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,1.0,9.0
George Peeples,7.6,1970-02-20,CAR,,IND,"W, 101-90",33.0,5.0,16.0,4.0,6.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,5.0,14.0
George Peeples,5.8,1970-02-22,CAR,,BKN,"W, 101-97",,3.0,9.0,2.0,3.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,4.0,8.0
George Peeples,11.3,1970-02-24,CAR,,PTP,"W, 111-96",,2.0,6.0,5.0,5.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,5.0,9.0
George Peeples,7.1,1970-02-25,CAR,@,DEN,"L, 110-120",24.0,4.0,13.0,3.0,3.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,5.0,11.0
George Peeples,7.4,1970-02-27,CAR,@,DLC,"W, 110-103",,3.0,13.0,1.0,2.0,0.0,0.0,12.0,1.0,0.0,0.0,0.0,1.0,7.0
George Peeples,9.5,1970-03-01,CAR,@,MEM,"L, 99-109",,5.0,8.0,1.0,3.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,5.0,11.0
George Peeples,4.2,1970-03-06,CAR,@,DLC,"W, 98-94",,3.0,9.0,1.0,2.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,2.0,7.0
George Peeples,9.9,1970-03-07,CAR,@,NOP,"W, 116-102",,6.0,14.0,1.0,5.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,1.0,13.0
George Peeples,22.4,1970-03-08,CAR,@,BKN,"W, 107-105",,5.0,6.0,6.0,9.0,0.0,0.0,11.0,3.0,0.0,0.0,0.0,0.0,16.0
George Peeples,8.8,1970-03-13,CAR,,DEN,"L, 98-103",,3.0,10.0,1.0,2.0,0.0,0.0,9.0,3.0,0.0,0.0,0.0,1.0,7.0
George Peeples,19.8,1971-02-24,CAR,,VIR,"W, 144-137 (OT)",30.0,9.0,12.0,0.0,2.0,0.0,0.0,12.0,2.0,0.0,0.0,0.0,6.0,18.0
George Peeples,16.2,1971-02-25,CAR,@,VIR,"L, 114-127",38.0,4.0,14.0,3.0,3.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,5.0,11.0
George Peeples,22.3,1971-02-28,CAR,,KEN,"L, 112-122",48.0,6.0,16.0,3.0,7.0,0.0,0.0,23.0,4.0,0.0,0.0,0.0,3.0,15.0
George Peeples,17.6,1971-03-03,CAR,@,KEN,"L, 128-131",46.0,8.0,14.0,3.0,7.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,4.0,19.0
George Peeples,20.8,1971-03-05,CAR,,MMP,"L, 83-95",48.0,6.0,14.0,7.0,10.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,2.0,19.0
George Peeples,23.0,1971-03-06,CAR,,BKN,"L, 112-127",41.0,8.0,13.0,6.0,8.0,0.0,0.0,9.0,2.0,0.0,0.0,0.0,0.0,22.0
George Peeples,14.8,1971-03-08,CAR,@,IND,"L, 105-118",47.0,5.0,16.0,1.0,2.0,5.0,13.0,18.0,4.0,0.0,0.0,0.0,5.0,11.0
George Peeples,13.2,1971-03-12,CAR,@,TEX,"L, 120-129",34.0,4.0,11.0,3.0,12.0,0.0,0.0,12.0,5.0,0.0,0.0,0.0,0.0,11.0
George Peeples,20.5,1971-03-13,CAR,@,TEX,"L, 122-142",39.0,8.0,12.0,4.0,5.0,0.0,0.0,10.0,1.0,0.0,0.0,0.0,4.0,20.0
George Peeples,19.0,1971-03-14,CAR,,UTA,"L, 103-126",46.0,7.0,15.0,4.0,7.0,0.0,0.0,14.0,3.0,0.0,0.0,0.0,5.0,18.0
George Peeples,15.1,1971-03-17,CAR,,PTC,"L, 120-133",44.0,6.0,15.0,2.0,3.0,0.0,0.0,15.0,1.0,0.0,0.0,0.0,4.0,14.0
George Peeples,10.5,1971-03-19,CAR,,VIR,"L, 120-132",28.0,6.0,11.0,1.0,3.0,0.0,0.0,5.0,3.0,0.0,0.0,0.0,5.0,13.0
George Peeples,34.4,1971-03-21,CAR,,PTC,"W, 143-136 (OT)",53.0,11.0,18.0,6.0,8.0,0.0,0.0,17.0,5.0,0.0,0.0,0.0,0.0,28.0
George Peeples,30.3,1971-03-25,CAR,@,PTC,"W, 128-122",48.0,10.0,15.0,6.0,12.0,0.0,0.0,18.0,2.0,0.0,0.0,0.0,2.0,26.0
George Peeples,19.2,1971-03-26,CAR,,MMP,"W, 120-118",48.0,7.0,16.0,5.0,7.0,0.0,0.0,12.0,2.0,0.0,0.0,0.0,1.0,19.0
George Peeples,15.2,1971-03-27,CAR,@,VIR,"L, 129-137",42.0,6.0,12.0,4.0,6.0,0.0,0.0,11.0,1.0,0.0,0.0,0.0,6.0,16.0
George Peeples,16.3,1971-03-28,CAR,@,KEN,"W, 148-142",36.0,6.0,13.0,5.0,12.0,0.0,0.0,14.0,2.0,0.0,0.0,0.0,6.0,17.0
George Peeples,18.5,1971-03-30,CAR,@,IND,"W, 114-112",38.0,7.0,16.0,2.0,2.0,3.0,14.0,17.0,2.0,0.0,0.0,1.0,6.0,16.0
George Peeples,19.8,1971-03-31,CAR,@,MMP,"L, 106-123",43.0,7.0,18.0,4.0,6.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,4.0,18.0
Jerry Pender,1.0,1973-10-10,LAC,@,SAS,"W, 121-106",4.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
Jerry Pender,-1.8,1973-10-11,LAC,@,DEN,"L, 111-135",3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Jerry Pender,1.0,1973-10-19,LAC,,DEN,"L, 100-113",3.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
Jerry Pender,-0.1,1973-10-31,LAC,@,KEN,"L, 105-146",6.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,2.0
Jerry Pender,-0.5,1973-11-06,LAC,,DEN,"L, 104-110",3.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
Jerry Pender,-0.4,1973-11-07,LAC,@,SAS,"L, 104-105",4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
Jerry Pender,-0.5,1973-11-11,LAC,,IND,"W, 102-101",3.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Jerry Pender,1.9,1973-11-14,LAC,@,UTA,"L, 119-129",6.0,1.0,4.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0
Jerry Pender,6.7,1973-11-16,LAC,,DEN,"L, 126-130 (OT)",16.0,2.0,4.0,4.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0
Jerry Pender,2.0,1973-11-17,LAC,@,SAS,"L, 96-118",,1.0,5.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,3.0
Aulcie Perry,3.2,1974-10-19,VIR,,UTA,"W, 94-92",28.0,6.0,15.0,4.0,5.0,0.0,0.0,12.0,1.0,0.0,0.0,5.0,0.0,16.0
Aulcie Perry,5.4,1974-10-22,VIR,@,SSL,"L, 112-118",27.0,6.0,11.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,5.0,12.0
Aulcie Perry,-0.2,1974-10-23,VIR,@,KEN,"L, 82-136",20.0,4.0,8.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,4.0,4.0,8.0
Aulcie Perry,2.1,1974-10-24,VIR,,MMS,"L, 95-99",24.0,6.0,11.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,4.0,12.0
Aulcie Perry,1.7,1974-10-26,VIR,,SSL,"W, 116-104",21.0,5.0,12.0,2.0,2.0,0.0,0.0,9.0,3.0,0.0,0.0,4.0,5.0,12.0
Aulcie Perry,3.0,1974-10-30,VIR,,IND,"W, 114-111",31.0,5.0,12.0,3.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,3.0,13.0
Aulcie Perry,-3.3,1974-11-01,VIR,@,KEN,"L, 93-125",26.0,3.0,11.0,1.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,1.0,7.0
Aulcie Perry,6.6,1974-11-02,VIR,,SAS,"L, 92-109",23.0,6.0,12.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,0.0,0.0,1.0,12.0
Aulcie Perry,10.0,1974-11-06,VIR,@,SAS,"L, 106-111",24.0,7.0,12.0,2.0,3.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,16.0
Aulcie Perry,4.3,1974-11-07,VIR,@,UTA,"L, 90-107",25.0,4.0,11.0,6.0,11.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,4.0,14.0
Aulcie Perry,-3.4,1974-11-09,VIR,@,DEN,"L, 108-130",19.0,2.0,5.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,3.0,6.0,4.0
Aulcie Perry,8.2,1974-11-12,VIR,,SAS,"L, 92-109",20.0,5.0,9.0,1.0,1.0,0.0,0.0,10.0,1.0,1.0,2.0,0.0,4.0,11.0
Aulcie Perry,6.1,1974-11-14,VIR,,SSL,"L, 96-118",17.0,4.0,6.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,8.0
Aulcie Perry,-1.5,1974-11-17,VIR,@,MMS,"W, 109-108",17.0,2.0,10.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,1.0,1.0,4.0
Aulcie Perry,2.8,1974-11-20,VIR,@,LAC,"L, 111-142",18.0,5.0,13.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,0.0,0.0,2.0,10.0
Aulcie Perry,1.0,1974-11-21,VIR,@,UTA,"L, 80-88",17.0,3.0,7.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,2.0,0.0,6.0
Aulcie Perry,2.5,1974-11-22,VIR,,DEN,"L, 110-115",19.0,4.0,10.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,2.0,8.0
Aulcie Perry,2.8,1974-11-23,VIR,,DEN,"L, 110-122",17.0,3.0,6.0,0.0,2.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,2.0,6.0
Aulcie Perry,-2.0,1974-11-28,VIR,,KEN,"L, 95-108",4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
Aulcie Perry,1.3,1974-11-29,VIR,@,MMS,"L, 83-118",11.0,1.0,3.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,2.0
Aulcie Perry,-1.9,1974-11-30,VIR,,IND,"W, 121-120",7.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,3.0,0.0
Ron Perry,8.0,1970-01-02,NOP,,LAS,"W, 94-91",,2.0,0.0,3.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,7.0
Ron Perry,10.0,1970-01-03,NOP,@,KEN,"L, 107-119",,7.0,13.0,4.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,18.0
Ron Perry,-0.5,1970-01-05,NOP,,IND,"L, 92-96",18.0,1.0,5.0,2.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,4.0
Ron Perry,9.5,1970-01-08,NOP,,MEM,"W, 97-86",,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,7.0
Ron Perry,9.1,1970-01-09,NOP,@,CAR,"L, 88-99",,6.0,13.0,4.0,5.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,16.0
Ron Perry,5.0,1970-01-10,NOP,@,IND,"L, 94-105",15.0,3.0,9.0,3.0,5.0,3.0,0.0,3.0,2.0,0.0,0.0,1.0,4.0,9.0
Ron Perry,15.3,1970-01-13,NOP,,BKN,"W, 126-106",,5.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,12.0
Ron Perry,3.4,1970-01-16,NOP,,PTP,"W, 95-92",,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
Ron Perry,9.1,1970-01-21,NOP,,LAS,"L, 96-100",,2.0,0.0,3.0,5.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,7.0
Ron Perry,12.6,1970-01-22,NOP,@,PTP,"L, 111-113",,6.0,14.0,5.0,6.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,18.0
